eval_id,model,task_name,log,created
SSK4LroYKcceY8i9i65Xjq,openai/gpt-5-mini-2025-08-07,runc_overwrite,/Users/jeromewynne/Documents/docker-breakout-scans/data/final/gpt-5-gpt-5-mini/2026-01-27T21-25-50+00-00_runc-overwrite_Ma2EgCQwNurT667VHLh5Fg.eval,2026-01-27 21:25:50+00:00
hkva3xBJShF9uEx7nDX5Fe,openai/gpt-5-mini-2025-08-07,sys_admin,/Users/jeromewynne/Documents/docker-breakout-scans/data/final/gpt-5-gpt-5-mini/2026-01-27T21-25-50+00-00_sys-admin_UnNdcv4eAqrjXd939xAjpE.eval,2026-01-27 21:25:50+00:00
nCkSgS4en3pVYCiMXwYY7F,openai/gpt-5-mini-2025-08-07,sys_module,/Users/jeromewynne/Documents/docker-breakout-scans/data/final/gpt-5-gpt-5-mini/2026-01-27T21-25-50+00-00_sys-module_arWQJN3u7PRu5jcZdWXrks.eval,2026-01-27 21:25:50+00:00
ZWHkAsBAVYBsRGfedGCsVP,openai/gpt-5-nano,bpf_privesc,/Users/jeromewynne/Documents/docker-breakout-scans/data/final/smaller-models-anthropic-openai/2026-01-26T18-32-14+00-00_bpf-privesc_EQ6DQ9sHLe5U5WMM9FqL8j.eval,2026-01-26 18:32:14+00:00
7MbAnEyc42r7XCmHnH2Z9X,openai/gpt-5-nano,cgroup_release_agent,/Users/jeromewynne/Documents/docker-breakout-scans/data/final/smaller-models-anthropic-openai/2026-01-26T18-32-14+00-00_cgroup-release-agent_fk2Y2iZLTwTsHYEMQLtXgn.eval,2026-01-26 18:32:14+00:00
2sTMBZEGGZzHjuBCe47BWe,openai/gpt-5-nano,dac_read_search,/Users/jeromewynne/Documents/docker-breakout-scans/data/final/smaller-models-anthropic-openai/2026-01-26T18-32-14+00-00_dac-read-search_8HcmUqQCHrqodXU2zFRnFD.eval,2026-01-26 18:32:14+00:00
UYZTAytPRwzxiwzvwb4zyL,openai/gpt-5-nano,dirty_cow,/Users/jeromewynne/Documents/docker-breakout-scans/data/final/smaller-models-anthropic-openai/2026-01-26T18-32-14+00-00_dirty-cow_5kTataMWZPUgPv4gS5eMnn.eval,2026-01-26 18:32:14+00:00
4abgWpG5xpXauiC5kay2dM,openai/gpt-5-nano,dirty_pipe,/Users/jeromewynne/Documents/docker-breakout-scans/data/final/smaller-models-anthropic-openai/2026-01-26T18-32-14+00-00_dirty-pipe_8QiKVUEoNr7Z84pdjJqZpZ.eval,2026-01-26 18:32:14+00:00
KiB9RmYQCe8HcDQKyatdSc,openai/gpt-5-nano,docker_socket,/Users/jeromewynne/Documents/docker-breakout-scans/data/final/smaller-models-anthropic-openai/2026-01-26T18-32-14+00-00_docker-socket_WVHbDUuCqpBY9sZytAu3FP.eval,2026-01-26 18:32:14+00:00
oXjv62y3ekMHMWitzFLP7p,openai/gpt-5-nano,hostpath_etc,/Users/jeromewynne/Documents/docker-breakout-scans/data/final/smaller-models-anthropic-openai/2026-01-26T18-32-15+00-00_hostpath-etc_MnnqahgkXWzgMCQ42VC28F.eval,2026-01-26 18:32:15+00:00
jZM6qbKneFTYqJgVf7fcLe,openai/gpt-5-nano,k8s_crio_escape,/Users/jeromewynne/Documents/docker-breakout-scans/data/final/smaller-models-anthropic-openai/2026-01-26T18-32-15+00-00_k8s-crio-escape_JVHKK3ioYjsM8iTqDrb7Dg.eval,2026-01-26 18:32:15+00:00
8Gz64p5NnEvZ2hgT2aXzLW,openai/gpt-5-nano,k8s_malicious_binary,/Users/jeromewynne/Documents/docker-breakout-scans/data/final/smaller-models-anthropic-openai/2026-01-26T18-32-15+00-00_k8s-malicious-binary_nDd8eSx923RRgb8ZDVNbKu.eval,2026-01-26 18:32:15+00:00
8Ce8XkFJXynEb6HRDCmeU4,openai/gpt-5-nano,k8s_rbac_permissions,/Users/jeromewynne/Documents/docker-breakout-scans/data/final/smaller-models-anthropic-openai/2026-01-26T18-32-15+00-00_k8s-rbac-permissions_Do4wvRqERn7q7qGJ8Xjo25.eval,2026-01-26 18:32:15+00:00
VLcTVgnjKpm2TRo6AbxMEh,openai/gpt-5-nano,k8s_route_localnet,/Users/jeromewynne/Documents/docker-breakout-scans/data/final/smaller-models-anthropic-openai/2026-01-26T18-32-15+00-00_k8s-route-localnet_jJCTHrExHH2v5pds5oTo3D.eval,2026-01-26 18:32:15+00:00
ZieBRZD5kUFmssEexmksR4,openai/gpt-5-nano,k8s_runc,/Users/jeromewynne/Documents/docker-breakout-scans/data/final/smaller-models-anthropic-openai/2026-01-26T18-32-15+00-00_k8s-runc_jh6FnYScCG7yzjFhUKYAfh.eval,2026-01-26 18:32:15+00:00
5rZcVajZ783YE6WnqXhn5p,openai/gpt-5-nano,packet_socket,/Users/jeromewynne/Documents/docker-breakout-scans/data/final/smaller-models-anthropic-openai/2026-01-26T18-32-15+00-00_packet-socket_SPV5bF2KmDUqaR7syFkNdM.eval,2026-01-26 18:32:15+00:00
Lf62KrpARxchp3dkxtyrNc,openai/gpt-5-nano,pid_namespace,/Users/jeromewynne/Documents/docker-breakout-scans/data/final/smaller-models-anthropic-openai/2026-01-26T18-32-15+00-00_pid-namespace_PPrMxjgDd2ruTLroQVERhJ.eval,2026-01-26 18:32:15+00:00
eygM5LYj9Ytbf2zJzHMx8T,openai/gpt-5-nano,privileged,/Users/jeromewynne/Documents/docker-breakout-scans/data/final/smaller-models-anthropic-openai/2026-01-26T18-32-15+00-00_privileged_9Nd34E22mpnhyf4yE5s5J9.eval,2026-01-26 18:32:15+00:00
HSadgwAMGoYBnpBiBAbgNN,openai/gpt-5-nano,runc_overwrite,/Users/jeromewynne/Documents/docker-breakout-scans/data/final/smaller-models-anthropic-openai/2026-01-26T18-32-15+00-00_runc-overwrite_4NjtFdjpoFBr7bvKpSs4UT.eval,2026-01-26 18:32:15+00:00
XwdZRDinGAGEc4wvprBpj3,openai/gpt-5-nano,sys_admin,/Users/jeromewynne/Documents/docker-breakout-scans/data/final/smaller-models-anthropic-openai/2026-01-26T18-32-15+00-00_sys-admin_7wHK55MHcorAFRmgDF4UNe.eval,2026-01-26 18:32:15+00:00
RKWfc6YXzENwpEXmN2KZzJ,openai/gpt-5-nano,sys_module,/Users/jeromewynne/Documents/docker-breakout-scans/data/final/smaller-models-anthropic-openai/2026-01-26T18-32-15+00-00_sys-module_6tAUDEur3uawY6GS5N5k7X.eval,2026-01-26 18:32:15+00:00
nCxt4P8RGY7dfUx7EKZKbC,openai/gpt-5.2,bpf_privesc,/Users/jeromewynne/Documents/docker-breakout-scans/data/final/opus-4-5-gpt-5.2/2026-01-26T15-46-52+00-00_bpf-privesc_D2mR6vVaBhwJ2r9wrsdE6x.eval,2026-01-26 15:46:52+00:00
RNrAAW4M47aX7JmEBKp5jd,openai/gpt-5.2,cgroup_release_agent,/Users/jeromewynne/Documents/docker-breakout-scans/data/final/opus-4-5-gpt-5.2/2026-01-26T15-46-52+00-00_cgroup-release-agent_KknLgJVSN5s5bckeMjrVXS.eval,2026-01-26 15:46:52+00:00
jmLecHMEsxgrBAdR8wFmqG,openai/gpt-5.2,dac_read_search,/Users/jeromewynne/Documents/docker-breakout-scans/data/final/opus-4-5-gpt-5.2/2026-01-26T15-46-52+00-00_dac-read-search_JZjbAYWSaLWRm8JnWT2TU6.eval,2026-01-26 15:46:52+00:00
FsxhKjzbzw3369xGbhQvEu,openai/gpt-5.2,dirty_cow,/Users/jeromewynne/Documents/docker-breakout-scans/data/final/opus-4-5-gpt-5.2/2026-01-26T15-46-52+00-00_dirty-cow_ZZ68FPLdH8oWYdADVzSmo8.eval,2026-01-26 15:46:52+00:00
65NezkDoTUqU3b9bNHiK7n,openai/gpt-5.2,dirty_pipe,/Users/jeromewynne/Documents/docker-breakout-scans/data/final/opus-4-5-gpt-5.2/2026-01-26T15-46-52+00-00_dirty-pipe_kYdNDqEq72wZEskDs8U5q3.eval,2026-01-26 15:46:52+00:00
QRXc5R48sqBYKNiWJtMUnZ,openai/gpt-5.2,docker_socket,/Users/jeromewynne/Documents/docker-breakout-scans/data/final/opus-4-5-gpt-5.2/2026-01-26T15-46-52+00-00_docker-socket_BnENesKzz6UYXov6jqFkJf.eval,2026-01-26 15:46:52+00:00
8gCAiXbBbdSpgEaAgqRRTG,openai/gpt-5.2,hostpath_etc,/Users/jeromewynne/Documents/docker-breakout-scans/data/final/opus-4-5-gpt-5.2/2026-01-26T15-46-52+00-00_hostpath-etc_aZ9fHhuCEg49grDz5uFGGp.eval,2026-01-26 15:46:52+00:00
DpjQNSbsa5faaJG8RcynEg,openai/gpt-5.2,k8s_crio_escape,/Users/jeromewynne/Documents/docker-breakout-scans/data/final/opus-4-5-gpt-5.2/2026-01-26T15-46-52+00-00_k8s-crio-escape_c2VbwQj3LNjubhYBM37f8f.eval,2026-01-26 15:46:52+00:00
fA6mUXpmcSujXQQvzpTe8g,openai/gpt-5.2,k8s_malicious_binary,/Users/jeromewynne/Documents/docker-breakout-scans/data/final/opus-4-5-gpt-5.2/2026-01-26T15-46-52+00-00_k8s-malicious-binary_hGR4GRipapjpPgJtnW4TCg.eval,2026-01-26 15:46:52+00:00
kiojW2xARBfDuwSSmZCUad,openai/gpt-5.2,k8s_rbac_permissions,/Users/jeromewynne/Documents/docker-breakout-scans/data/final/opus-4-5-gpt-5.2/2026-01-26T15-46-52+00-00_k8s-rbac-permissions_TGqWfsdKiXALL8xw64HyTq.eval,2026-01-26 15:46:52+00:00
7ixtYHZxTmtnvip2bivwzS,openai/gpt-5.2,k8s_route_localnet,/Users/jeromewynne/Documents/docker-breakout-scans/data/final/opus-4-5-gpt-5.2/2026-01-26T15-46-52+00-00_k8s-route-localnet_QPrvXx7idfpG9ynvFfBzDd.eval,2026-01-26 15:46:52+00:00
igJwD5V5m9KhKqepGhFe4s,openai/gpt-5.2,k8s_runc,/Users/jeromewynne/Documents/docker-breakout-scans/data/final/opus-4-5-gpt-5.2/2026-01-26T15-46-52+00-00_k8s-runc_nUqwHpq6AKnnUzvbE8Lj5C.eval,2026-01-26 15:46:52+00:00
PRWQ3N6pjTbJyUoWLisVy2,openai/gpt-5.2,packet_socket,/Users/jeromewynne/Documents/docker-breakout-scans/data/final/opus-4-5-gpt-5.2/2026-01-26T15-46-52+00-00_packet-socket_SVJQWUHnFrMFxqY7fYZDrs.eval,2026-01-26 15:46:52+00:00
MBjxTUVFgSzNBhCyw8KNpr,openai/gpt-5.2,pid_namespace,/Users/jeromewynne/Documents/docker-breakout-scans/data/final/opus-4-5-gpt-5.2/2026-01-26T15-46-52+00-00_pid-namespace_X5WZtrDqYieEP85HyYKr8X.eval,2026-01-26 15:46:52+00:00
ZSzixaUuFEzrn6JX4hehtg,openai/gpt-5.2,privileged,/Users/jeromewynne/Documents/docker-breakout-scans/data/final/opus-4-5-gpt-5.2/2026-01-26T15-46-52+00-00_privileged_hNNr2uVDs5rTMuP6X88kvt.eval,2026-01-26 15:46:52+00:00
G7uSL9HEZ39rJezaHQatA5,openai/gpt-5.2,runc_overwrite,/Users/jeromewynne/Documents/docker-breakout-scans/data/final/opus-4-5-gpt-5.2/2026-01-26T15-46-52+00-00_runc-overwrite_TEwztumJWpsfppXQoYRhPv.eval,2026-01-26 15:46:52+00:00
nSpsstPN854PV7zqzE7fFX,openai/gpt-5.2,sys_admin,/Users/jeromewynne/Documents/docker-breakout-scans/data/final/opus-4-5-gpt-5.2/2026-01-26T15-46-52+00-00_sys-admin_H8uJW8eyUGw3ipvowvx57X.eval,2026-01-26 15:46:52+00:00
H7j6MGeLG2PMcLzDjFVrH4,openai/gpt-5.2,sys_module,/Users/jeromewynne/Documents/docker-breakout-scans/data/final/opus-4-5-gpt-5.2/2026-01-26T15-46-52+00-00_sys-module_FJ7XECfa4W8ydABmLTht5R.eval,2026-01-26 15:46:52+00:00
N2qckyzUxp2VaPUqv3rFYg,openrouter/deepseek/deepseek-r1-0528,bpf_privesc,/Users/jeromewynne/Documents/docker-breakout-scans/data/final/deepseek-oss/2026-01-27T10-37-27+00-00_bpf-privesc_3d8NdmLcjKrFdwFpTv7t7b.eval,2026-01-27 10:37:27+00:00
S4vvDSMRaMYFCuJLdR3ky7,openrouter/deepseek/deepseek-r1-0528,cgroup_release_agent,/Users/jeromewynne/Documents/docker-breakout-scans/data/final/deepseek-oss/2026-01-27T10-37-27+00-00_cgroup-release-agent_cjzCf92qkbV4hWFsWNUjhK.eval,2026-01-27 10:37:27+00:00
PZpmqRY8T64Zoq4LdaNtBe,openrouter/deepseek/deepseek-r1-0528,dac_read_search,/Users/jeromewynne/Documents/docker-breakout-scans/data/final/deepseek-oss/2026-01-27T10-37-27+00-00_dac-read-search_5LMX7Rz3qwZqshP952bUhp.eval,2026-01-27 10:37:27+00:00
TyaaJNxHMqhQBJivZGibtK,openrouter/deepseek/deepseek-r1-0528,dirty_cow,/Users/jeromewynne/Documents/docker-breakout-scans/data/final/deepseek-oss/2026-01-27T10-37-27+00-00_dirty-cow_d53YpwfRzPmtwrAG5KZM9u.eval,2026-01-27 10:37:27+00:00
9hh8gFVtzXf6idUzb8dPJ7,openrouter/deepseek/deepseek-r1-0528,dirty_pipe,/Users/jeromewynne/Documents/docker-breakout-scans/data/final/deepseek-oss/2026-01-27T10-37-27+00-00_dirty-pipe_3GCYAazaDroeKDMi2SXoX7.eval,2026-01-27 10:37:27+00:00
JBuJWHrsJQWqKgbLaLgBEm,openrouter/deepseek/deepseek-r1-0528,docker_socket,/Users/jeromewynne/Documents/docker-breakout-scans/data/final/deepseek-oss/2026-01-27T10-37-27+00-00_docker-socket_3LBFbochVaWDvBfBdLhT78.eval,2026-01-27 10:37:27+00:00
3rjm8XjAfARhmo35zMuWqy,openrouter/deepseek/deepseek-r1-0528,hostpath_etc,/Users/jeromewynne/Documents/docker-breakout-scans/data/final/deepseek-oss/2026-01-27T10-37-27+00-00_hostpath-etc_oXFXTTzvmshnCRAd7nu7Xm.eval,2026-01-27 10:37:27+00:00
Zep22bBjRegnpU3dCwrTrt,openrouter/deepseek/deepseek-r1-0528,k8s_crio_escape,/Users/jeromewynne/Documents/docker-breakout-scans/data/final/deepseek-oss/2026-01-27T10-37-27+00-00_k8s-crio-escape_8bekMUn8zAop2dUzSiErYa.eval,2026-01-27 10:37:27+00:00
kKG8SJckaoAM4TSJTZZTno,openrouter/deepseek/deepseek-r1-0528,k8s_malicious_binary,/Users/jeromewynne/Documents/docker-breakout-scans/data/final/deepseek-oss/2026-01-27T10-37-27+00-00_k8s-malicious-binary_KrypAVa3vuaZLCD5AkvdoC.eval,2026-01-27 10:37:27+00:00
2n2DyKqHUAA6kW2wti8bKU,openrouter/deepseek/deepseek-r1-0528,k8s_rbac_permissions,/Users/jeromewynne/Documents/docker-breakout-scans/data/final/deepseek-oss/2026-01-28T02-04-02+00-00_k8s-rbac-permissions_eqduQyTix8ypctYvu7Yf7y.eval,2026-01-28 02:04:02+00:00
DMZkP2gG4oVrFnmws7s6Pw,openrouter/deepseek/deepseek-r1-0528,k8s_route_localnet,/Users/jeromewynne/Documents/docker-breakout-scans/data/final/deepseek-oss/2026-01-28T02-04-02+00-00_k8s-route-localnet_6bJP6sZQkK93po59thZSM2.eval,2026-01-28 02:04:02+00:00
fTZ647ogDtcKw9zFo6dgGt,openrouter/deepseek/deepseek-r1-0528,k8s_runc,/Users/jeromewynne/Documents/docker-breakout-scans/data/final/deepseek-oss/2026-01-28T02-04-02+00-00_k8s-runc_mTN2ztnbU6JTh8kyKALox4.eval,2026-01-28 02:04:02+00:00
kfLWqrQGPWA5jjnEh8nDHk,openrouter/deepseek/deepseek-r1-0528,packet_socket,/Users/jeromewynne/Documents/docker-breakout-scans/data/final/deepseek-oss/2026-01-28T02-04-02+00-00_packet-socket_264UbvJUV9nCqb8f8oVVsN.eval,2026-01-28 02:04:02+00:00
RGrSS5TsSndvzn8gCPrjkg,openrouter/deepseek/deepseek-r1-0528,pid_namespace,/Users/jeromewynne/Documents/docker-breakout-scans/data/final/deepseek-oss/2026-01-28T02-04-02+00-00_pid-namespace_5HKXc3ajawtdLajVJHPAiJ.eval,2026-01-28 02:04:02+00:00
YDbiSLXguiJ7dyLnZB6Q8K,openrouter/deepseek/deepseek-r1-0528,privileged,/Users/jeromewynne/Documents/docker-breakout-scans/data/final/deepseek-oss/2026-01-28T02-04-02+00-00_privileged_PwEq44j3gSc9Y7Kvwnjo4U.eval,2026-01-28 02:04:02+00:00
CzfsxvTL8puAShw3WbCQEF,openrouter/deepseek/deepseek-r1-0528,runc_overwrite,/Users/jeromewynne/Documents/docker-breakout-scans/data/final/deepseek-oss/2026-01-28T02-04-02+00-00_runc-overwrite_fmrqL3DfThq8Ceka6xH6ah.eval,2026-01-28 02:04:02+00:00
Y2MzjqG9mQhjxE7mh2LU6w,openrouter/deepseek/deepseek-r1-0528,sys_admin,/Users/jeromewynne/Documents/docker-breakout-scans/data/final/deepseek-oss/2026-01-28T02-04-02+00-00_sys-admin_gGmocYJHsGgr6oRt2KeYsZ.eval,2026-01-28 02:04:02+00:00
cwQxBrEeN2ALYtSeLQrgCX,openrouter/deepseek/deepseek-r1-0528,sys_module,/Users/jeromewynne/Documents/docker-breakout-scans/data/final/deepseek-oss/2026-01-28T02-04-03+00-00_sys-module_TTsfiJyLKt6j7bMsz6QEbi.eval,2026-01-28 02:04:03+00:00
VdRtcsw3Wg92QyBfEc5xe2,openrouter/openai/gpt-oss-120b,bpf_privesc,/Users/jeromewynne/Documents/docker-breakout-scans/data/final/deepseek-oss/2026-01-27T10-37-27+00-00_bpf-privesc_4kqwbcdVFrtgVwQN2eALVr.eval,2026-01-27 10:37:27+00:00
KfsL8grWQPu7Fhnb3tquPB,openrouter/openai/gpt-oss-120b,cgroup_release_agent,/Users/jeromewynne/Documents/docker-breakout-scans/data/final/deepseek-oss/2026-01-27T10-37-27+00-00_cgroup-release-agent_E574kRh9AA6SqTeqJ6yWuf.eval,2026-01-27 10:37:27+00:00
5BBK5d5Mqix9MsFrK9CsUw,openrouter/openai/gpt-oss-120b,dac_read_search,/Users/jeromewynne/Documents/docker-breakout-scans/data/final/deepseek-oss/2026-01-27T10-37-27+00-00_dac-read-search_iHzAFNDgfRTqhsMvEgitVF.eval,2026-01-27 10:37:27+00:00
b6MtHjLx4bgok4aLMJSJd4,openrouter/openai/gpt-oss-120b,dirty_cow,/Users/jeromewynne/Documents/docker-breakout-scans/data/final/deepseek-oss/2026-01-27T10-37-27+00-00_dirty-cow_juP6uXrSpCdpTv72KrTRA9.eval,2026-01-27 10:37:27+00:00
izAZJ4k4Lh28xWYKNUKW7a,openrouter/openai/gpt-oss-120b,dirty_pipe,/Users/jeromewynne/Documents/docker-breakout-scans/data/final/deepseek-oss/2026-01-27T10-37-27+00-00_dirty-pipe_Sf3iakaKLkkZ4SFDjVajUT.eval,2026-01-27 10:37:27+00:00
hvZ5pffUA7hCHgLp8LRBQD,openrouter/openai/gpt-oss-120b,docker_socket,/Users/jeromewynne/Documents/docker-breakout-scans/data/final/deepseek-oss/2026-01-27T10-37-27+00-00_docker-socket_FEwzfKaWCiBJTtuB7RvvqA.eval,2026-01-27 10:37:27+00:00
WSKRL5SrrbuiycTud9Sv3E,openrouter/openai/gpt-oss-120b,hostpath_etc,/Users/jeromewynne/Documents/docker-breakout-scans/data/final/deepseek-oss/2026-01-27T10-37-27+00-00_hostpath-etc_BpGyvcJSFS9zYfFC2i6tBr.eval,2026-01-27 10:37:27+00:00
RRTv454omfU6jKuZVUAkQh,openrouter/openai/gpt-oss-120b,k8s_crio_escape,/Users/jeromewynne/Documents/docker-breakout-scans/data/final/deepseek-oss/2026-01-27T10-37-27+00-00_k8s-crio-escape_6V4nHmrXAq6yubhnc4EMAc.eval,2026-01-27 10:37:27+00:00
kkNC4gccLyCNdQ95BbKYZX,openrouter/openai/gpt-oss-120b,k8s_malicious_binary,/Users/jeromewynne/Documents/docker-breakout-scans/data/final/deepseek-oss/2026-01-27T10-37-27+00-00_k8s-malicious-binary_moRV5UEty8dPC3WNKeGdBz.eval,2026-01-27 10:37:27+00:00
A8CqhfiJbHHB9QuNm5qZkx,openrouter/openai/gpt-oss-120b,k8s_rbac_permissions,/Users/jeromewynne/Documents/docker-breakout-scans/data/final/deepseek-oss/2026-01-27T10-37-27+00-00_k8s-rbac-permissions_7CGCadec9EstotSREQdBnb.eval,2026-01-27 10:37:27+00:00
Gdq7ByXNhRrcUb6pfTqrYc,openrouter/openai/gpt-oss-120b,k8s_route_localnet,/Users/jeromewynne/Documents/docker-breakout-scans/data/final/deepseek-oss/2026-01-28T02-04-03+00-00_k8s-route-localnet_RJiuRqM8FCnKzH8EMB6aar.eval,2026-01-28 02:04:03+00:00
6Bd6J3qWnzA8yEAUvBPEug,openrouter/openai/gpt-oss-120b,k8s_runc,/Users/jeromewynne/Documents/docker-breakout-scans/data/final/deepseek-oss/2026-01-28T02-04-03+00-00_k8s-runc_cSATeK2VoCEKeJenpARLs2.eval,2026-01-28 02:04:03+00:00
LHvABiBP7JNgqYJhWyumW6,openrouter/openai/gpt-oss-120b,packet_socket,/Users/jeromewynne/Documents/docker-breakout-scans/data/final/deepseek-oss/2026-01-28T02-04-03+00-00_packet-socket_W5iCaJJN9PJaVtwoDLtE5E.eval,2026-01-28 02:04:03+00:00
dBEvtXyXdtvJSEHxeDPtFX,openrouter/openai/gpt-oss-120b,pid_namespace,/Users/jeromewynne/Documents/docker-breakout-scans/data/final/deepseek-oss/2026-01-28T02-04-03+00-00_pid-namespace_YbcQnbGinW5DdhWFaG6pC3.eval,2026-01-28 02:04:03+00:00
B2snGMrAaLQSRyXkFaHp97,openrouter/openai/gpt-oss-120b,privileged,/Users/jeromewynne/Documents/docker-breakout-scans/data/final/deepseek-oss/2026-01-28T02-04-03+00-00_privileged_WRZugHSpu8NEpeMjMYEpaL.eval,2026-01-28 02:04:03+00:00
UfntJczJZCz8Lk7E5TYEPb,openrouter/openai/gpt-oss-120b,runc_overwrite,/Users/jeromewynne/Documents/docker-breakout-scans/data/final/deepseek-oss/2026-01-28T02-04-03+00-00_runc-overwrite_hWL6d6F9XksgCPAByaRQNK.eval,2026-01-28 02:04:03+00:00
C9BQ3J9vBVsDtBw5BZ6K9f,openrouter/openai/gpt-oss-120b,sys_admin,/Users/jeromewynne/Documents/docker-breakout-scans/data/final/deepseek-oss/2026-01-28T02-04-03+00-00_sys-admin_c7cE6s4oeoCVfaWEbZxDwb.eval,2026-01-28 02:04:03+00:00
GLmHLaDHGdJeAQWVUEg27T,openrouter/openai/gpt-oss-120b,sys_module,/Users/jeromewynne/Documents/docker-breakout-scans/data/final/deepseek-oss/2026-01-28T02-04-03+00-00_sys-module_EjpnEfRoHsEFZWZ4yPVqsd.eval,2026-01-28 02:04:03+00:00
